date,rank,ranking changes,title,artist,score,seqmom,release,genre
2023.05.31,83,+43,Cupid (Twin Ver.),FIFTY FIFTY,20490011,2478352,2023.02.24,댄스/팝
2023.05.31,84,HOT,나의 마음에 (Seed),태양,20418107,2490517,2023.04.25,알앤비/소울
2023.05.31,85,-19,That’s Not How This Works (feat. Dan + Shay),Charlie Puth,20025311,2485141,2023.03.31,팝
2023.05.31,86,+17,When I Get Old,"Christopher, 청하",19561577,2452647,2022.10.20,팝
2023.05.31,87,+7,다시 만날 수 있을까,임영웅,19010493,2368354,2022.05.02,발라드
2023.05.31,88,+4,이제 나만 믿어요,임영웅,18956196,1948682,2020.04.03,성인가요
2023.05.31,89,-7,가질 수 없는 너,#안녕,18881310,2486284,2023.04.06,발라드
2023.05.31,90,new,부동의 첫사랑,10cm,18763385,2496016,2023.05.14,인디
2023.05.31,91,-11,딱 10CM만,"10cm, BIG Naughty (서동현)",18454780,2438904,2022.09.25,알앤비/소울
2023.05.31,92,new,Welcome To MY World (Feat. nævis),aespa,18250015,2492748,2023.05.08,댄스/팝
2023.05.31,93,-69,Zero,NewJeans,18196384,2485844,2023.04.03,댄스/팝
2023.05.31,94,-5,주저하는 연인들을 위해,잔나비,18164819,1740697,2019.03.13,인디
2023.05.31,95,-,Ai Wo Tsutaetaidatoka,aimyon,18132140,1449972,2017.09.12,J-POP
2023.05.31,96,-32,Unholy,"Sam Smith, Kim Petras",17753227,2437607,2022.09.22,팝
2023.05.31,97,-,Butter,방탄소년단,17734022,2165376,2021.05.21,댄스/팝
2023.05.31,98,-15,Off My Face,Justin Bieber,17148724,2126959,2021.03.19,팝
2023.05.31,99,-36,나비무덤,포맨 (4MEN),17052256,2479624,2023.03.01,발라드
2023.05.31,100,-12,빙글빙글 (Prod. R.Tee),헤이즈 (Heize),17047953,2486016,2023.04.05,댄스/팝
2023.05.31,101,new,The Planet,방탄소년단,16821903,2495528,2023.05.12,댄스/팝
2023.05.31,102,-66,너를 보는게 지친 하루에,송하예,16668443,2482940,2023.03.19,발라드
2023.05.31,103,-16,Dreamers (Feat. FIFA Sound),"정국, 방탄소년단",16644642,2459032,2022.11.20,팝
2023.05.31,104,new,アイドル,YOASOBI,16504457,2487388,2023.04.12,J-POP
2023.05.31,105,-33,on the street (with J. Cole),"j-hope,  J. Cole",16205872,2479759,2023.03.03,랩/힙합
2023.05.31,106,-33,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지,15953582,2464547,2022.12.17,랩/힙합
2023.05.31,107,HOT,먼지,세븐틴,15733689,2490480,2023.04.24,댄스/팝
2023.05.31,108,-9,밤하늘의 별을(2020),경서,15639157,2061610,2020.11.14,인디
2023.05.31,109,+1,Permission to Dance,방탄소년단,15607693,2198608,2021.07.09,댄스/팝
2023.05.31,110,-33,Rush Hour (Feat. j-hope of BTS),크러쉬 (CRUSH),15516594,2436919,2022.09.22,알앤비/소울
2023.05.31,111,+9,다시 사랑한다면,한동근,15440350,2487279,2023.04.11,발라드
2023.05.31,112,-10,희재,성시경,14827741,17691,2003.02.12,발라드
2023.05.31,113,+36,"10,000 Hours","Dan + Shay, Justin Bieber",14628150,1850011,2021.08.13,락
2023.05.31,114,+2,한 페이지가 될 수 있게,DAY6,14164347,1803631,2019.07.15,댄스/팝
2023.05.31,115,HOT,Boat,죠지,14155294,1373338,2017.11.17,알앤비/소울
2023.05.31,116,+3,무지개,임영웅,14062259,2368353,2022.05.02,발라드
2023.05.31,117,-36,Say My Name,Say Yes!,13952072,2486246,2023.04.06,댄스/팝
2023.05.31,118,+4,도깨비불 (Illusion),aespa,13835011,2381591,2022.07.08,댄스/팝
2023.05.31,119,-21,LOVE me,BE`O (비오),13729859,2355956,2022.04.12,랩/힙합
2023.05.31,120,-45,사랑이라 믿었던 것들은 (Feat. 이수현),BIG Naughty (서동현),13661614,2479519,2023.02.28,댄스/팝
2023.05.31,121,+40,해금,Agust D,13603773,2489535,2023.04.21,랩/힙합
2023.05.31,122,+7,드라마,아이유 (IU),13594669,2298492,2021.12.29,포크/어쿠스틱
2023.05.31,123,+2,아버지,임영웅,13578496,2368351,2022.05.02,발라드
2023.05.31,124,+3,다시 사랑한다면 (니글니글 버터플라이),김필,13501631,979308,2016.02.21,댄스/팝
2023.05.31,125,+7,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),13442482,1846563,2019.09.25,포크/어쿠스틱
2023.05.31,126,new,청소 (여름날 우리 X 스탠딩 에그),스탠딩 에그(Standing Egg),13258512,2490739,2023.04.27,발라드
2023.05.31,127,-20,Feel My Rhythm,레드벨벳(Red Velvet),13214531,2342439,2022.03.21,댄스/팝
2023.05.31,128,-44,그대를 알고,송하예,13018490,2464186,2022.12.13,인디
2023.05.31,129,-38,잘가요,주호,12984841,2461985,2022.12.04,발라드
2023.05.31,130,-29,그댄 행복에 살텐데 (2022),최유리,12933227,2467050,2022.12.27,인디
2023.05.31,131,-92,Set Me Free Pt.2,지민,12885756,2482251,2023.03.24,댄스/팝
2023.05.31,132,-73,결국엔 너에게 닿아서,WSG워너비 (가야G),12831894,2482216,2023.03.17,발라드
2023.05.31,133,HOT,April shower,세븐틴,12817513,2490481,2023.04.24,댄스/팝
2023.05.31,134,-29,자격지심 (Feat. ZICO),BE`O (비오),12790562,2441452,2022.09.29,랩/힙합
2023.05.31,135,+99,HOT,세븐틴,12687776,2377852,2022.05.27,댄스/팝
2023.05.31,136,new,No-Return (Into the unknown),LE SSERAFIM (르세라핌),12613237,2492314,2023.05.01,댄스/팝
2023.05.31,137,+3,밤편지,아이유 (IU),12585727,1214938,2017.03.24,발라드
2023.05.31,138,+3,신호등,이무진,12565596,2160835,2021.05.14,댄스/팝
2023.05.31,139,+13,Next Level,aespa,12291116,2165746,2021.05.17,댄스/팝
2023.05.31,140,+6,2002,Anne-Marie,11984309,1512809,2018.04.27,알앤비/소울
2023.05.31,141,-33,봄여름가을겨울 (Still Life),BIGBANG (빅뱅),11979612,2352088,2022.04.05,댄스/팝
2023.05.31,142,-36,첫사랑,백아,11895934,1670838,2018.10.11,인디
2023.05.31,143,-15,Chase Love Hard (Feat. 황민현),볼빨간사춘기,11871449,2488111,2023.04.16,인디
2023.05.31,144,new,슝! (feat. LISA of BLACKPINK),태양,11790233,2490516,2023.04.25,알앤비/소울
2023.05.31,145,-27,WHEN I MOVE,카라 (KARA),11693065,2461077,2022.11.29,댄스/팝
2023.05.31,146,+7,인생찬가,임영웅,11684354,2368343,2022.05.02,발라드
2023.05.31,147,-38,That That (prod. & feat. SUGA of BTS),싸이 (Psy),11614507,2364951,2022.04.29,댄스
2023.05.31,148,+22,INVU,태연 (TAEYEON),11577318,2321943,2022.02.14,댄스/팝
2023.05.31,149,new,작별인사 (Feat. Paul Blanco),ASH ISLAND,11482637,2492875,2023.05.03,랩/힙합
2023.05.31,150,-20,Left and Right (Feat. Jung Kook of BTS),"Charlie Puth, 정국, 방탄소년단",11470608,2391369,2022.06.24,팝
2023.05.31,151,-83,"Young, Dumb, Stupid",NMIXX,11462643,2481837,2023.03.20,댄스/팝
2023.05.31,152,-48,마지막 사랑,신예영,11462067,2469709,2023.01.12,발라드
2023.05.31,153,-40,Love story,볼빨간사춘기,11431306,2360259,2022.04.20,인디
2023.05.31,154,-42,떠나보낼 준비해 둘걸 그랬어,임한별,11393267,2452101,2022.10.18,발라드
2023.05.31,155,-32,Blueming,아이유 (IU),11344717,1874197,2019.11.18,댄스/팝
2023.05.31,156,-20,I`m Not The Only One,Sam Smith,11332357,698175,2014.01.01,팝
2023.05.31,157,+7,Flowers,Miley Cyrus,11257395,2470001,2023.01.13,팝
2023.05.31,158,HOT,그리워하다,비투비 (BTOB),11208143,1350726,2017.10.16,댄스/팝
2023.05.31,159,new,"우리 사랑 이대로 (여름날 우리 X 규현 (KYUHYUN), 정은지)","규현 (KYUHYUN), 정은지",11103309,2496537,2023.05.16,발라드
2023.05.31,160,new,"Angel Pt. 1 (Feat. Kodak Black, NLE Choppa, JVKE, Muni Long)",지민,11098199,2496895,2023.05.19,랩/힙합
2023.05.31,161,-23,Loving You Girl (Feat. Hkeem),Peder Elias,11055041,2161572,2021.05.14,팝
2023.05.31,162,+1,A bientot,임영웅,11040123,2368350,2022.05.02,발라드
2023.05.31,163,-12,Love Yourself,Justin Bieber,11007892,925372,2015.11.13,팝
2023.05.31,164,-30,라일락,아이유 (IU),10989531,2130285,2021.03.25,댄스/팝
2023.05.31,165,-,One Call Away,Charlie Puth,10940343,898077,2016.11.11,팝
2023.05.31,166,HOT,I Don`t Understand But I Luv U,세븐틴,10931391,2490479,2023.04.24,댄스/팝
2023.05.31,167,-56,보고싶었어,WSG워너비 (4FIRE),10929607,2396390,2022.07.09,댄스/팝
2023.05.31,168,-53,내 기쁨은 너가 벤틀리를 끄는 거야,김승민,10927193,2255109,2021.10.19,랩/힙합
2023.05.31,169,new,바람,윤하,10874454,2495338,2023.05.10,발라드
2023.05.31,170,-10,strawberry moon,아이유 (IU),10849399,2254559,2021.10.19,댄스/팝
2023.05.31,171,-23,The Drum,Alan Walker,10777410,2364930,2022.04.29,팝
2023.05.31,172,+12,Shape of You,Ed Sheeran,10655961,1166326,2017.03.03,락
2023.05.31,173,new,봄이야,경서,10587185,2491470,2023.04.30,인디
2023.05.31,174,-17,예뻤어,DAY6,10584356,1187749,2017.02.06,댄스/팝
2023.05.31,175,-8,Vancouver,BIG Naughty (서동현),10487841,2368452,2022.05.04,알앤비/소울
2023.05.31,176,+18,첫눈처럼 너에게 가겠다,에일리 (Ailee),10409118,1166003,2017.01.07,OST
2023.05.31,177,-4,손이 참 곱던 그대,임영웅,10397090,2368352,2022.05.02,발라드
2023.05.31,178,-78,Sugar Rush Ride,투모로우바이투게더,10360222,2472173,2023.01.27,댄스/팝
2023.05.31,179,-5,사랑해 진짜,임영웅,10351940,2368347,2022.05.02,발라드
2023.05.31,180,new,한사람만 (2023) (여름날 우리 X 이홍기 (FT아일랜드)),이홍기,10345508,2496827,2023.05.18,발라드
2023.05.31,181,-23,Lemon,Kenshi Yonezu,10324697,1482960,2018.03.14,J-POP
2023.05.31,182,-7,스티커 사진,21학번,10289687,2398391,2022.07.12,인디
2023.05.31,183,HOT,Fire,세븐틴,10249031,2490478,2023.04.24,댄스/팝
2023.05.31,184,-105,봄 사랑 벚꽃 말고,"HIGH4, 아이유 (IU)",10238267,668831,2014.04.08,댄스/팝
2023.05.31,185,+4,고백,멜로망스(Melomance),10209609,2229166,2021.08.29,발라드
2023.05.31,186,-14,선물,멜로망스(Melomance),10120338,1289342,2017.07.10,인디
2023.05.31,187,-4,보금자리,임영웅,10092435,2368348,2022.05.02,발라드
2023.05.31,188,-3,연애편지,임영웅,10089664,2368346,2022.05.02,발라드
2023.05.31,189,-35,내 손을 잡아,아이유 (IU),10019811,106556,2011.05.25,OST
2023.05.31,190,-31,Kill Bill,SZA,9987039,2462837,2022.12.09,알앤비/소울
2023.05.31,191,-105,그중에 그대를 만나,김호중,9986551,2437406,2022.09.24,발라드
2023.05.31,192,-102,Expectations,"Anne-Marie, 민니 ((여자)아이들), (여자)아이들",9917994,2481093,2023.03.09,팝
2023.05.31,193,-14,어른,Sondia,9912762,1493651,2018.03.29,발라드
2023.05.31,194,-18,Bad,Christopher,9909595,1507545,2019.11.08,알앤비/소울
2023.05.31,195,-53,새벽에 걸려온 너의 전화는,한동근,9904074,2406674,2022.07.31,발라드
2023.05.31,196,+1,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),9792799,1281331,2017.06.26,랩/힙합
2023.05.31,197,-35,Made You Look,Meghan Trainor,9763835,2452698,2022.10.21,팝
2023.05.31,198,-10,Attention,Charlie Puth,9687513,1233753,2018.05.11,팝
2023.05.31,199,-31,Eyes Closed,Ed Sheeran,9684076,2483708,2023.03.24,팝
2023.05.31,200,+6,Weekend,태연 (TAEYEON),9683388,2198770,2021.07.06,댄스/팝
2023.06.30,1,+9,퀸카 (Queencard),(여자)아이들,119027228,2496420,2023.05.15,댄스/팝
2023.06.30,2,-1,I AM,IVE (아이브),104353190,2487250,2023.04.10,댄스/팝
2023.06.30,3,-1,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌),90558158,2492313,2023.05.01,댄스/팝
2023.06.30,4,-,Spicy,aespa,89087596,2494722,2023.05.08,댄스/팝
2023.06.30,5,+65,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌),85923922,2492315,2023.05.01,댄스/팝
2023.06.30,6,new,모래 알갱이,임영웅,80950988,2501029,2023.06.05,댄스/팝
2023.06.30,7,-4,Kitsch,IVE (아이브),78282810,2484604,2023.04.10,댄스/팝
2023.06.30,8,-,Hype boy,NewJeans,60807748,2407632,2022.08.01,댄스/팝
2023.06.30,9,-,Cupid,FIFTY FIFTY,59021758,2478351,2023.02.24,댄스/팝
2023.06.30,10,-5,꽃,지수 (JISOO),59021736,2484982,2023.03.31,댄스/팝
2023.06.30,11,-4,Ditto,NewJeans,56647964,2465583,2023.01.02,댄스/팝
2023.06.30,12,-6,손오공,세븐틴,55405095,2490477,2023.04.24,댄스/팝
2023.06.30,13,+3,헤어지자 말해요,박재정,50660071,2489449,2023.04.20,발라드
2023.06.30,14,-2,OMG,NewJeans,47746945,2468274,2023.01.02,댄스/팝
2023.06.30,15,-2,사건의 지평선,윤하,47421168,2347881,2022.03.30,댄스/팝
2023.06.30,16,-5,Teddy Bear,STAYC(스테이씨),45242430,2475644,2023.02.14,댄스/팝
2023.06.30,17,+1,Dangerously,Charlie Puth,44144601,966026,2016.11.11,팝
2023.06.30,18,-1,After LIKE,IVE (아이브),42513459,2418222,2022.08.22,댄스/팝
2023.06.30,19,+47,Allergy,(여자)아이들,42197034,2496421,2023.05.15,댄스/팝
2023.06.30,20,-5,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),39832831,2474446,2023.02.06,댄스/팝
2023.06.30,21,+4,LOVE DIVE,IVE (아이브),38943683,2352090,2022.04.05,댄스/팝
2023.06.30,22,+2,Attention,NewJeans,38920668,2407631,2022.08.01,댄스/팝
2023.06.30,23,+4,심(心),DK,37810242,2477510,2023.02.19,댄스/팝
2023.06.30,24,-2,NIGHT DANCER,imase,37000862,2416362,2022.08.19,J-POP
2023.06.30,25,-11,물론,허각,36640336,2490793,2023.04.28,발라드
2023.06.30,26,+49,잠깐 시간 될까,이무진,36153616,2495095,2023.05.09,댄스/팝
2023.06.30,27,-6,ANTIFRAGILE,LE SSERAFIM (르세라핌),35624719,2451985,2022.10.17,댄스/팝
2023.06.30,28,new,Take Two,방탄소년단,35353857,2501379,2023.06.09,알앤비/소울
2023.06.30,29,+34,사랑..그게 뭔데,지아 (Zia),35116494,2495501,2023.05.12,발라드
2023.06.30,30,+8,사랑은 늘 도망가,임영웅,34114936,2250335,2021.10.11,발라드
2023.06.30,31,new,찬란한 하루,멜로망스(Melomance),34082339,2499575,2023.05.29,인디
2023.06.30,32,-4,KNOCK,이채연,32243082,2487328,2023.04.12,댄스/팝
2023.06.30,33,-,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY,31730886,2468559,2023.01.05,댄스/팝
2023.06.30,34,+1,I Don`t Think That I Like Her,Charlie Puth,31560523,2447479,2022.10.07,팝
2023.06.30,35,-9,빛이 나는 너에게,던 (DAWN),31328390,2487500,2023.04.13,알앤비/소울
2023.06.30,36,+1,사랑인가 봐,멜로망스(Melomance),30802300,2322874,2022.02.18,댄스/팝
2023.06.30,37,-1,너의 모든 순간,성시경,30633287,635033,2014.02.12,발라드
2023.06.30,38,-18,Heaven(2023),임재현,30583753,2490561,2023.04.25,발라드
2023.06.30,39,+51,부동의 첫사랑,10cm,29411528,2496016,2023.05.14,인디
2023.06.30,40,+15,Thirsty,aespa,29074531,2494724,2023.05.08,댄스/팝
2023.06.30,41,new,사실말야내가말야그게그러니까말이야,케이시 (Kassy),28718858,2500746,2023.06.04,발라드
2023.06.30,42,-23,CHRISTIAN,Zior Park,28217700,2476936,2023.02.16,락/메탈
2023.06.30,43,-1,That`s Hilarious,Charlie Puth,28128114,2352479,2022.04.08,팝
2023.06.30,44,+1,Candy,NCT DREAM,27274008,2464475,2022.12.16,댄스/팝
2023.06.30,45,-1,Stay,"The Kid LAROI, Justin Bieber",27257356,2198878,2021.07.09,팝
2023.06.30,46,-16,Love Me Like This,NMIXX,26422789,2483224,2023.03.20,댄스/팝
2023.06.30,47,-6,그라데이션,10cm,26363753,2394651,2022.07.03,인디
2023.06.30,48,-1,Nxde,(여자)아이들,25940984,2452007,2022.10.17,댄스/팝
2023.06.30,49,+7,TOMBOY,(여자)아이들,25923629,2338101,2022.03.14,댄스/팝
2023.06.30,50,-1,취중고백,김민석,25317723,2291415,2021.12.19,발라드
2023.06.30,51,new,특,Stray Kids (스트레이 키즈),25105714,2500028,2023.06.02,랩/힙합
2023.06.30,52,-6,Monologue,테이 (Tei),25054413,2433743,2022.09.18,발라드
2023.06.30,53,new,첫 키스에 내 심장은 120BPM,경서,24791863,2498566,2023.05.26,인디
2023.06.30,54,+7,사랑하지 않아서 그랬어,임한별,24469105,2485445,2023.04.02,발라드
2023.06.30,55,-2,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),24237375,2360242,2022.04.20,인디
2023.06.30,56,-33,FRIEND THE END,볼빨간사춘기,24222948,2488110,2023.04.16,인디
2023.06.30,57,HOT,한사람만 (2023) (여름날 우리 X 이홍기 (FT아일랜드)),이홍기,24218789,2496827,2023.05.18,발라드
2023.06.30,58,-26,나의 바람 (Wind And Wish),비투비 (BTOB),24007864,2492741,2023.05.02,댄스/팝
2023.06.30,59,-8,ELEVEN,IVE (아이브),23993536,2280458,2021.12.01,댄스/팝
2023.06.30,60,+11,우리들의 블루스,임영웅,23897947,2358766,2022.05.02,발라드
2023.06.30,61,-11,FEARLESS,LE SSERAFIM (르세라핌),23876150,2368339,2022.05.02,댄스/팝
2023.06.30,62,new,#menow,프로미스나인 (fromis_9),23734282,2501019,2023.06.05,댄스/팝
2023.06.30,63,-3,다정히 내 이름을 부르면,"경서예지, 전건호",23701894,2165559,2021.05.19,발라드
2023.06.30,64,-5,해요 (2022),#안녕,23517319,2384550,2022.06.07,발라드
2023.06.30,65,-26,안녕이라고 말하지마,V.O.S,23435446,2491433,2023.04.30,발라드
2023.06.30,66,+12,Dynamite,방탄소년단,23092557,2016166,2020.08.21,댄스/팝
2023.06.30,67,-13,Shut Down,BLACKPINK,23080397,2431567,2022.09.16,댄스/팝
2023.06.30,68,+17,That’s Not How This Works (feat. Dan + Shay),Charlie Puth,23074791,2485141,2023.03.31,팝
2023.06.30,69,-26,Like Crazy,지민,22662874,2483608,2023.03.24,댄스/팝
2023.06.30,70,HOT,한강에서 (Feat. BIG Naughty),폴킴,22658347,2498449,2023.05.25,알앤비/소울
2023.06.30,71,-19,오르트구름,윤하,22372932,2272169,2021.11.16,발라드
2023.06.30,72,-24,사랑하기 싫어,지아 (Zia),22124500,2478348,2023.02.24,발라드
2023.06.30,73,-4,내가 아니라도,주호,21420016,2343328,2022.03.25,발라드
2023.06.30,74,-17,Say I Love You,우디(Woody),21383968,2465764,2022.12.21,발라드
2023.06.30,75,+12,다시 만날 수 있을까,임영웅,21289483,2368354,2022.05.02,발라드
2023.06.30,76,+18,주저하는 연인들을 위해,잔나비,20950858,1740697,2019.03.13,인디
2023.06.30,77,-13,Pink Venom,BLACKPINK,20937222,2415633,2022.09.16,댄스/팝
2023.06.30,78,-20,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),20901887,2426155,2022.09.06,랩/힙합
2023.06.30,79,-39,사람 Pt.2 (feat. 아이유),Agust D,20578833,2486307,2023.04.21,랩/힙합
2023.06.30,80,+80,"Angel Pt. 1 (Feat. Kodak Black, NLE Choppa, JVKE, Muni Long)",지민,19786847,2496895,2023.05.19,랩/힙합
2023.06.30,81,+7,이제 나만 믿어요,임영웅,19603911,1948682,2020.04.03,성인가요
2023.06.30,82,-10,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,19541097,1488659,2018.03.20,발라드
2023.06.30,83,-3,봄날,방탄소년단,19432870,1192402,2017.02.13,랩/힙합
2023.06.30,84,+20,アイドル,YOASOBI,19311956,2487388,2023.04.12,J-POP
2023.06.30,85,+1,When I Get Old,"Christopher, 청하",19213901,2452647,2022.10.20,팝
2023.06.30,86,+11,Butter,방탄소년단,18932231,2165376,2021.05.21,댄스/팝
2023.06.30,87,-13,나의 X에게,경서,18803929,2362532,2022.04.24,인디
2023.06.30,88,-23,그때 그 순간 그대로 (그그그),WSG워너비 (가야G),18795974,2396391,2022.07.09,댄스/팝
2023.06.30,89,+70,"우리 사랑 이대로 (여름날 우리 X 규현 (KYUHYUN), 정은지)","규현 (KYUHYUN), 정은지",18553051,2496537,2023.05.16,발라드
2023.06.30,90,+11,The Planet,방탄소년단,17776064,2495528,2023.05.12,댄스/팝
2023.06.30,91,+24,Boat,죠지,17762102,1373338,2017.11.17,알앤비/소울
2023.06.30,92,-10,Salty & Sweet,aespa,17504940,2494723,2023.05.08,댄스/팝
2023.06.30,93,+10,Dreamers (Feat. FIFA Sound),"정국, 방탄소년단",17390915,2459032,2022.11.20,팝
2023.06.30,94,new,사랑의 바보,제이세라 (J-Cera),17214042,2501438,2023.06.10,발라드
2023.06.30,95,new,나에게 그대만이,탑현,17036882,2501942,2023.06.11,발라드
2023.06.30,96,+20,무지개,임영웅,16514898,2368353,2022.05.02,발라드
2023.06.30,97,+12,Permission to Dance,방탄소년단,16327751,2198608,2021.07.09,댄스/팝
2023.06.30,98,-31,Nostalgia,우디(Woody),16065494,2480506,2023.03.06,댄스/팝
2023.06.30,99,-70,London Boy,임영웅,15954139,2458148,2022.11.15,락/메탈
2023.06.30,100,-27,Cookie,NewJeans,15836681,2407636,2022.08.01,댄스/팝
2023.06.30,101,-25,I Don`t Think That I Like Her,Charlie Puth,15689846,2432108,2022.09.16,팝
2023.06.30,102,-19,Cupid (Twin Ver.),FIFTY FIFTY,15505266,2478352,2023.02.24,댄스/팝
2023.06.30,103,HOT,NIGHT DANCER (BIG Naughty Remix),"imase, BIG Naughty (서동현)",15487439,2496741,2023.05.15,J-POP
2023.06.30,104,-36,VIBE (feat. Jimin of BTS),태양,15054341,2469765,2023.01.13,댄스/팝
2023.06.30,105,-26,발걸음,DK,15026105,2484918,2023.03.30,발라드
2023.06.30,106,-8,Off My Face,Justin Bieber,14922021,2126959,2021.03.19,팝
2023.06.30,107,+16,아버지,임영웅,14516012,2368351,2022.05.02,발라드
2023.06.30,108,HOT,Candy (Feat. Zion.T),박재범,14434870,2498137,2023.05.23,알앤비/소울
2023.06.30,109,-78,Polaroid,임영웅,14319377,2458149,2022.11.15,락/메탈
